"heading","guestCapacity","startingPrice","address","city","state","phoneNumber","emailAddresses","websiteLink","facebookLink","instagramLink","pinterestLink","knotPageLink","category","location"
"Hilton St. Louis Airport Hotel","300+","n/a","N/A","N/A","N/A","+1(314) 253-5183","ncozart@lhmc.com","http://www3.hilton.com/en/hotels/missouri/hilton-st-louis-airport-STLHIHF/event/index.html","https://www.facebook.com/hiltonstlouisairport/","http://www.instagram.com/hiltonstlouisairport","N/A","https://www.theknot.com/marketplace/hilton-st-louis-airport-hotel-st-louis-mo-1022429","wedding-reception-venues","Kane, IL"
"Zion Church Wedding and Events Venue","Up to 200","n/a","N/A","N/A","N/A","+1(573) 505-8605,1","zionchurchmo@gmail.com","https://www.zionweddingandevents.com","N/A","N/A","N/A","https://www.theknot.com/marketplace/zion-church-wedding-and-events-venue-bland-mo-2079403","wedding-reception-venues","Kane, IL"
"Marriott St. Louis Airport","300+","n/a","N/A","N/A","N/A","+1(314) 253-5183","ncozart@lhmc.com","http://www.marriott.com/hotels/event-planning/wedding-planning/stlap-marriott-st-louis-airport/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/marriottstlouisairport/?fref=ts","http://www.instagram.com/marriottstlairport","N/A","https://www.theknot.com/marketplace/marriott-st-louis-airport-st-louis-mo-876774","wedding-reception-venues","Kane, IL"
"Magnolia Hotel","Up to 200","n/a","N/A","N/A","N/A","+1(314) 658-4082","edohle@magnoliahotels.com","https://www.magnoliahotels.com/stlouis/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/MagnoliaSTL","http://www.instagram.com/magnolia_st_louis","N/A","https://www.theknot.com/marketplace/magnolia-hotel-saint-louis-mo-614249","wedding-reception-venues","Kane, IL"
"Kranzberg Arts Foundation","Up to 250","n/a","N/A","N/A","N/A","+1(314) 533-0367,103","becky@kranzbergartsfoundation.org","http://www.kranzbergartsfoundation.org/zack/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/kranzbergartsfoundtion","http://www.instagram.com/kranzbergarts","N/A","https://www.theknot.com/marketplace/kranzberg-arts-foundation-saint-louis-mo-969962","wedding-reception-venues","Kane, IL"
"Preserve Marthasville","Up to 200","n/a","N/A","N/A","N/A","+1(636) 262-5712","info@preservemarthasville.com","http://preservemarthasville.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/preservemarthasville","http://www.instagram.com/@preservemarthasville","N/A","https://www.theknot.com/marketplace/preserve-marthasville-marthasville-mo-2068854","wedding-reception-venues","Kane, IL"
"The Coronado","300+","n/a","N/A","N/A","N/A","+1(314) 664-7680","haley_jones1088@hotmail.com, info@thecoronado.com","http://www.thecoronado.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/thecoronadostl","N/A","N/A","https://www.theknot.com/marketplace/the-coronado-saint-louis-mo-857936","wedding-reception-venues","Kane, IL"
"Echo Creek","Up to 150","n/a","N/A","N/A","N/A","+113145041470","echocreek1805@gmail.com","https://echocreekwentzville.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/echocreekwentzville","http://www.instagram.com/https://www.instagram.com/echo_creek_1805/","N/A","https://www.theknot.com/marketplace/echo-creek-wentzville-mo-2074131","wedding-reception-venues","Kane, IL"
"St. Louis Union Station Hotel","Up to 300","n/a","N/A","N/A","N/A","+1(314) 802-3452","kmccloskey@stlunionstationhotel.com","http://curiocollection3.hilton.com/en/hotels/missouri/st-louis-union-station-hotel-curio-collection-by-hilton-STLCUQQ/index.html","N/A","N/A","http://www.pinterest.com/stlunionstation","https://www.theknot.com/marketplace/st-louis-union-station-hotel-saint-louis-mo-876772","wedding-reception-venues","Kane, IL"
"The Ink House","Up to 250","n/a","N/A","N/A","N/A","+116186929560","bookings@inkhouseevents.com","http://www.inkhouseevents.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/theinkhouseedw/","http://www.instagram.com/theinkhouseevents","http://www.pinterest.com/inkhouseevents","https://www.theknot.com/marketplace/the-ink-house-edwardsville-il-2036228","wedding-reception-venues","Kane, IL"
"Meadowbrook Country Club","300+","n/a","N/A","N/A","N/A","+1(636) 227-5361,104","brittany@meabrk.org","https://www.meabrk.org/Home/Special_Events?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/MeadowbrookCountryClubSTL","http://www.instagram.com/https://www.instagram.com/meadowbrookcountryclubstl/","N/A","https://www.theknot.com/marketplace/meadowbrook-country-club-ballwin-mo-299854","wedding-reception-venues","Kane, IL"
"Missouri Athletic Club","300+","n/a","N/A","N/A","N/A","+1(314) 539-4424","chake@mac-stl.org, erine.calhoun@gmail.com","https://www.mac-stl.org/Weddings_Meetings/Weddings?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/macweddings","http://www.instagram.com/macstlouis","N/A","https://www.theknot.com/marketplace/missouri-athletic-club-saint-louis-mo-303351","wedding-reception-venues","Kane, IL"
"Sunset Bluffs Venue","Up to 300","n/a","N/A","N/A","N/A","+1(314) 660-2210","sunsetbluffs230@gmail.com","http://sunsetbluffs.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/sunsetbluffsvenue/","http://www.instagram.com/sunset_bluffs","N/A","https://www.theknot.com/marketplace/sunset-bluffs-venue-washington-mo-964516","wedding-reception-venues","Kane, IL"
"Wild Carrot","Up to 250","n/a","N/A","N/A","N/A","+1","laura@wildcarrotstl.com","http://wildcarrotstl.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/wildcarrot.stl/","http://www.instagram.com/wildcarrot.stl","http://www.pinterest.com/wildcarrotstl","https://www.theknot.com/marketplace/wild-carrot-saint-louis-mo-1065215","wedding-reception-venues","Kane, IL"
"Third Degree Glass Factory","Up to 300","n/a","N/A","N/A","N/A","+1(314) 396-2827","events@stlglass.com, MeganBlinn@yahoo.com","http://www.thirddegreeglassfactory.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/stlglass","http://www.instagram.com/https://www.instagram.com/stlglass/?hl=en","N/A","https://www.theknot.com/marketplace/third-degree-glass-factory-saint-louis-mo-298884","wedding-reception-venues","Kane, IL"
"A Fair Barn","300+","n/a","N/A","N/A","N/A","+1(618) 740-1515","mrsdral@yahoo.com, betsyrdldn@yahoo.com","http://www.afairbarn.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/afairbarnsalemillinois","N/A","N/A","https://www.theknot.com/marketplace/a-fair-barn-salem-il-950877","wedding-reception-venues","Kane, IL"
"The Olde Wicks Factory","300+","n/a","N/A","N/A","N/A","+1(618) 651-6323","oldewicksfactory@gmail.com","https://oldewicksfactory.com/","https://www.facebook.com/oldewicksfactory/","http://www.instagram.com/oldewicksfactory","N/A","https://www.theknot.com/marketplace/the-olde-wicks-factory-highland-il-2017202","wedding-reception-venues","Kane, IL"
"The Butterfly House","Up to 150","n/a","N/A","N/A","N/A","+1(314) 577-0888","bhevents@mobot.org","http://www.missouribotanicalgarden.org/visit/family-of-attractions/butterfly-house/things-to-do-at-the-butterfly-house/private-functions.aspx?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/butterflyhousestl","N/A","https://www.theknot.com/marketplace/the-butterfly-house-chesterfield-mo-886726","wedding-reception-venues","Kane, IL"
"18Rails","300+","n/a","N/A","N/A","N/A","+1(314) 664-7680","hello@18rails.com","http://www.18rails.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/18RailsTheVenue/","http://www.instagram.com/https://www.instagram.com/18rails/","N/A","https://www.theknot.com/marketplace/18rails-saint-louis-mo-2030618","wedding-reception-venues","Kane, IL"
"Cedar Lake Cellars","300+","n/a","N/A","N/A","N/A","+1(636) 745-9500","clcevents@cedarlakecellars.com","https://cedarlakecellars.com/weddings/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/cedarlakecellars?ref=br_tf","http://www.instagram.com/cedarlakecellars","N/A","https://www.theknot.com/marketplace/cedar-lake-cellars-wright-city-mo-364113","wedding-reception-venues","Kane, IL"
"Seven Gables Inn","Up to 100","n/a","N/A","N/A","N/A","+1(314) 896-1880","harry@innkeeperhs.com, sales@sevengablesinn.com","http://www.sevengablesinn.com/","https://www.facebook.com/SevenGablesInn/","http://www.instagram.com/sevengablesinn_clayton","N/A","https://www.theknot.com/marketplace/seven-gables-inn-saint-louis-mo-2027093","wedding-reception-venues","Kane, IL"
"Bellecourt Banquet Center","300+","n/a","N/A","N/A","N/A","+1(618) 233-8490","info@bellecourtbc.com","http://www.bellecourtbc.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/bellecourtbanquetcenter/?fref=ts","http://www.instagram.com/bellecourtbc","http://www.pinterest.com/bellecourtbc/","https://www.theknot.com/marketplace/bellecourt-banquet-center-belleville-il-543753","wedding-reception-venues","Kane, IL"
"Oakland House Museum","Up to 250","n/a","N/A","N/A","N/A","+1(314) 892-3474","oaklandmansion@gmail.com","https://oaklandhousemuseum.org/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","N/A","N/A","https://www.theknot.com/marketplace/oakland-house-museum-saint-louis-mo-2079323","wedding-reception-venues","Kane, IL"
"H & M Retreats","Up to 250","n/a","N/A","N/A","N/A","+1(573) 291-2528","louis@hmretreats.org","https://www.hmretreats.org/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/hmretreats","http://www.instagram.com/hmretreats","N/A","https://www.theknot.com/marketplace/h-and-m-retreats-hermann-mo-2069899","wedding-reception-venues","Kane, IL"
"Shaw Nature Reserve","Up to 100","n/a","N/A","N/A","N/A","+1(314) 577-9529","kjahn@mobot.org","http://www.missouribotanicalgarden.org/visit/family-of-attractions/shaw-nature-reserve.aspx?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/shawnaturereserve","http://www.instagram.com/shawnaturereserve","N/A","https://www.theknot.com/marketplace/shaw-nature-reserve-gray-summit-mo-1087158","wedding-reception-venues","Kane, IL"
"Xavier Grand Ballroom","300+","n/a","N/A","N/A","N/A","+1(314) 576-0400,202","sales@sfxcollegechurchweddings.com","http://sfxcollegechurchweddings.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","N/A","N/A","https://www.theknot.com/marketplace/xavier-grand-ballroom-st-louis-mo-824276","wedding-reception-venues","Kane, IL"
"Vue 17","Up to 150","n/a","N/A","N/A","N/A","+1(314) 437-8497","vue17@stlcre.com","http://www.vue17.com/weddings/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/vue-17-324468871065337/","http://www.instagram.com/www.instagram.com/vue17stl","N/A","https://www.theknot.com/marketplace/vue-17-st-louis-mo-1048898","wedding-reception-venues","Kane, IL"
"The Reverie","300+","n/a","N/A","N/A","N/A","+1(314) 664-7680","hello@thereveriestl.com","https://thereveriestl.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/thereveriestl","http://www.instagram.com/thereveriestl","N/A","https://www.theknot.com/marketplace/the-reverie-chesterfield-mo-2056977","wedding-reception-venues","Kane, IL"
"Syberg's on Dorsett","N/A","n/a","N/A","N/A","N/A","+1(314) 785-0420","Kim@Sybergs.com","https://sybergs.com/banquet-rooms-catering/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","N/A","N/A","https://www.theknot.com/marketplace/sybergs-on-dorsett-maryland-heights-mo-2055601","wedding-reception-venues","Kane, IL"
"Chevre Events","300+","n/a","N/A","N/A","N/A","+1(314) 492-3003","bookchevreevents@gmail.com","https://www.chevreevents.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/chevreevents","http://www.instagram.com/@chevreevents","N/A","https://www.theknot.com/marketplace/chevre-events-saint-louis-mo-2080629","wedding-reception-venues","Kane, IL"
"Mount Hope Barn Weddings","Up to 300","n/a","N/A","N/A","N/A","+1(618) 535-9804","whiterenee1376@gmail.com","https://www.barnweddingsillinois.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/barnweddingsillinois","N/A","N/A","https://www.theknot.com/marketplace/mount-hope-barn-weddings-hardin-il-2087973","wedding-reception-venues","Kane, IL"
"Copper Fire","Up to 100","n/a","N/A","N/A","N/A","+1+16182355010","N/A","N/A","https://www.facebook.com/thecopperfire/","N/A","N/A","https://www.theknot.com/marketplace/copper-fire-belleville-il-2081113","wedding-reception-venues","Kane, IL"
"The Lemp Mansion","Up to 250","n/a","N/A","N/A","N/A","+1(314) 664-8024","patty@lempmansion.com, megan@lempmansion.comRead, megan@lempmansion.com, lemp1964@yahoo.com","http://www.lempmansion.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/pages/the-lemp-mansion/175903548992","http://www.instagram.com/TheLempMansion","N/A","https://www.theknot.com/marketplace/the-lemp-mansion-saint-louis-mo-611753","wedding-reception-venues","Kane, IL"
"Triple 3 Vineyard","Up to 300","n/a","N/A","N/A","N/A","+1(636) 338-0333","info@triple3vineyard.com","https://www.trinityhall.org","https://www.facebook.com/profile.php?id=100083100384461","N/A","N/A","https://www.theknot.com/marketplace/triple-3-vineyard-washington-mo-2057374","wedding-reception-venues","Kane, IL"
"The Main House","N/A","n/a","N/A","N/A","N/A","+1+18474205783","N/A","N/A","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-main-house-saint-charles-mo-2081590","wedding-reception-venues","Kane, IL"
"The Magic House","Up to 250","n/a","N/A","N/A","N/A","+1(314) 288-2520","derrick@magichouse.org","https://www.magichouse.org/rent-the-museum/special-events-and-weddings/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/themagichouse","http://www.instagram.com/TheMagicHouse","N/A","https://www.theknot.com/marketplace/the-magic-house-st-louis-mo-351929","wedding-reception-venues","Kane, IL"
"The Factory on Cherry LLC","300+","n/a","N/A","N/A","N/A","+1(636) 290-0224","thefactoryoncherry@gmail.com","https://www.thefactoryoncherry.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/thefactoryoncherry/","N/A","N/A","https://www.theknot.com/marketplace/the-factory-on-cherry-llc-troy-missouri-mo-2047843","wedding-reception-venues","Kane, IL"
"Hotel Saint Louis (Marriott Autograph Collection Hotel)","Up to 200","n/a","N/A","N/A","N/A","+1(314) 612-4857","catering@hotelsaintlouis.com","http://www.hotelsaintlouis.com/","https://www.facebook.com/Hotel-Saint-Louis-114534489308618/","http://www.instagram.com/hotelstl","N/A","https://www.theknot.com/marketplace/hotel-saint-louis-marriott-autograph-collection-hotel-saint-louis-mo-2002006","wedding-reception-venues","Kane, IL"
"The Village Weddings & Events - Rolla, MO","Up to 200","n/a","N/A","N/A","N/A","+1(573) 308-8454","info@thevillage-rolla.com","https://thevillage-rolla.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/thevillage.rolla/","http://www.instagram.com/TheVillage.Rolla","N/A","https://www.theknot.com/marketplace/the-village-weddings-and-events-rolla-mo-rolla-mo-2085679","wedding-reception-venues","Kane, IL"
"Spazio Westport","Up to 250","n/a","N/A","N/A","N/A","+1(314) 576-0400","sales@spaziowestport.com","https://spaziowestport.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","N/A","N/A","https://www.theknot.com/marketplace/spazio-westport-saint-louis-mo-369863","wedding-reception-venues","Kane, IL"
"8th Day Venue","Up to 300","n/a","N/A","N/A","N/A","+1(618) 699-9151","8thdayvenue@gmail.com","https://www.facebook.com/profile.php?id=100049891555963&utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/profile.php?id=100049891555963","http://www.instagram.com/8thdayvenue","N/A","https://www.theknot.com/marketplace/8th-day-venue-vandalia-il-2064822","wedding-reception-venues","Kane, IL"
