"heading","guestCapacity","startingPrice","address","city","state","phoneNumber","emailAddresses","websiteLink","facebookLink","instagramLink","pinterestLink","knotPageLink","category","location"
"Brookside Country Club","Up to 250","n/a","N/A","N/A","N/A","+1(484) 224-5450,301","cspesak@bcc1929.org","http://www.brooksidecountryclub.org/WEDDINGS-SPECIAL-EVENTS.aspx","N/A","N/A","N/A","https://www.theknot.com/marketplace/brookside-country-club-macungie-pa-501196","wedding-reception-venues","Chester, PA"
"Meredith Manor","Up to 300","n/a","N/A","N/A","N/A","+1(610) 469-1700","knotmeredithmanorvenue@robot.zapier.com","http://www.meredithmanorvenue.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/MeredithManorWedding/","http://www.instagram.com/meredithmanorvenue","N/A","https://www.theknot.com/marketplace/meredith-manor-pottstown-pa-553709","wedding-reception-venues","Chester, PA"
"Hotel Monaco Philadelphia","Up to 250","n/a","N/A","N/A","N/A","+1(267) 386-9509","Bob.Dmuchowski@hotelmonaco.com, desiree.sklar@hotelmonaco.com","http://www.monaco-philadelphia.com/philadelphia-wedding-venues/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/hotelmonacophiladelphia?fref=ts","N/A","N/A","https://www.theknot.com/marketplace/hotel-monaco-philadelphia-philadelphia-pa-870958","wedding-reception-venues","Chester, PA"
"Seaview Dolce Hotel","300+","n/a","N/A","N/A","N/A","+1(609) 748-7660","nicole.zacchi@seaviewdolcehotel.com","https://www.seaviewdolcehotel.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/seaviewdolcehotel/","http://www.instagram.com/SeaviewDolceHotel","N/A","https://www.theknot.com/marketplace/seaview-dolce-hotel-galloway-nj-273628","wedding-reception-venues","Chester, PA"
"The Moshulu","Up to 200","n/a","N/A","N/A","N/A","+1(215) 923-2500","info@moshulu.com","http://www.moshulu.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/moshuluphilly","http://www.instagram.com/moshuluphilly","http://www.pinterest.com/moshulur","https://www.theknot.com/marketplace/the-moshulu-philadelphia-pa-550246","wedding-reception-venues","Chester, PA"
"Excelsior","Up to 250","n/a","N/A","N/A","N/A","+1(717) 715-5957","kelly@excelsiorlancaster.com","https://www.excelsiorlancaster.com/","https://www.facebook.com/excelsiorlancaster/","http://www.instagram.com/excelsiorlancasterpa","N/A","https://www.theknot.com/marketplace/excelsior-lancaster-pa-832674","wedding-reception-venues","Chester, PA"
"Olde Homestead Golf Club","Up to 250","n/a","N/A","N/A","N/A","+1(610) 298-4653","justin@oldehomesteadgolfclub.com","http://www.oldehomesteadgolfclub.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://facebook.com/oldehomesteadgc","http://www.instagram.com/olde_homestead_golf_club","N/A","https://www.theknot.com/marketplace/olde-homestead-golf-club-new-tripoli-pa-949202","wedding-reception-venues","Chester, PA"
"Woodstone Country Club","Up to 300","n/a","N/A","N/A","N/A","+1(610) 760-2777,225","admin@woodstonegolf.com, cdruckenmiller@woodstonegolf.com","https://woodstonegolf.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/WoodstoneCountryClub/","http://www.instagram.com/https://www.instagram.com/woodstone_country_club/","http://www.pinterest.com/https://www.pinterest.com/Woodstone_Country_Club/_created/","https://www.theknot.com/marketplace/woodstone-country-club-danielsville-pa-566828","wedding-reception-venues","Chester, PA"
"Memorial Hall c. 1876","300+","n/a","N/A","N/A","N/A","+1(215) 578-5186","MAlig@Brulee-Catering.com, clarise.smith1@brulee-catering.com, nMAlig@Brulee-Catering.com, mwalsh.snapple@gmail.com","https://www.brulee-catering.com/memorial-hall?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/eventsatptm","http://www.instagram.com/Brulee_Catering","N/A","https://www.theknot.com/marketplace/memorial-hall-c-1876-philadelphia-pa-565747","wedding-reception-venues","Chester, PA"
"The Willows","Up to 150","n/a","N/A","N/A","N/A","+1(484) 580-8260","willows@peachtreecatering.com","https://www.willowsvillanova.com/?utm_source=The+Knot&utm_medium=referral&utm_campaign=Guides&utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://m.facebook.com/thewillowsvillanova/","http://www.instagram.com/willowsvillanova","N/A","https://www.theknot.com/marketplace/the-willows-villanova-pa-2055622","wedding-reception-venues","Chester, PA"
"French Creek Golf Club","Up to 200","n/a","N/A","N/A","N/A","+1(610) 913-6330,102","lehnot@frenchcreekgolf.com","http://www.frenchcreekgolf.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/WeddingsatFCGC/","http://www.instagram.com/weddingsatfrenchcreekgolfclub","http://www.pinterest.com/WeddingsatFrenchCreekGolfClub","https://www.theknot.com/marketplace/french-creek-golf-club-chester-county-pa-893714","wedding-reception-venues","Chester, PA"
"The Manor House At Commonwealth","Up to 250","n/a","N/A","N/A","N/A","+1(215) 672-4554","scosentino@commonwealthgolf.com","http://www.commonwealthmanor.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/#!/themanorhouse","http://www.instagram.com/Commonwealthmanor","http://www.pinterest.com/Manorhousecomm","https://www.theknot.com/marketplace/the-manor-house-at-commonwealth-horsham-pa-363317","wedding-reception-venues","Chester, PA"
"The Franklin Institute","Up to 250","n/a","N/A","N/A","N/A","+1(215) 448-1165","Events@fi.edu","http://www.fi.edu/weddings?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/thefranklininstitute","http://www.instagram.com/franklininstitute/","N/A","https://www.theknot.com/marketplace/the-franklin-institute-philadelphia-pa-342335","wedding-reception-venues","Chester, PA"
"Museum of the American Revolution","Up to 250","n/a","N/A","N/A","N/A","+1","FHalfmann@brulee-catering.com","https://www.brulee-catering.com/moar","https://www.facebook.com/bruleecatering","http://www.instagram.com/brulee_catering","http://www.pinterest.com/bruleecatering/","https://www.theknot.com/marketplace/museum-of-the-american-revolution-philadelphia-pa-1010328","wedding-reception-venues","Chester, PA"
"The Manor House at Prophecy Creek Park","Up to 300","n/a","N/A","N/A","N/A","+1(610) 574-7106","danielle@manorhouseprophecycreek.com","https://www.manorhouseprophecycreek.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/prophecycreekmanorhouse/","http://www.instagram.com/themanorhouseatprophecycreek","N/A","https://www.theknot.com/marketplace/the-manor-house-at-prophecy-creek-park-ambler-pa-377364","wedding-reception-venues","Chester, PA"
"Folino Estate","Up to 200","n/a","N/A","N/A","N/A","+1(484) 452-3633,305","events@FolinoEstate.com","https://www.folinoestate.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","N/A","N/A","https://www.theknot.com/marketplace/folino-estate-kutztown-pa-871252","wedding-reception-venues","Chester, PA"
"Historic Buck Run Farm","Up to 150","n/a","N/A","N/A","N/A","+116164698137","madeline@hireher.biz","https://www.historicbuckrunfarm.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://HistoricBuckRunFarm","http://www.instagram.com/historicbuckrunfarm","N/A","https://www.theknot.com/marketplace/historic-buck-run-farm-coatesville-pa-2088093","wedding-reception-venues","Chester, PA"
"The Emerald Ballroom","Up to 300","n/a","N/A","N/A","N/A","+1(215) 722-2945","lauren@cbmfoodservices.com","http://www.cateringbymarios.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","N/A","N/A","https://www.theknot.com/marketplace/the-emerald-ballroom-philadelphia-pa-285317","wedding-reception-venues","Chester, PA"
"Renaissance Philadelphia Downtown Hotel","Up to 150","n/a","N/A","N/A","N/A","+1(215) 238-6633","samantha.serenkin@marriott.com","http://www.marriott.com/hotels/travel/phlpr-renaissance-philadelphia-downtown-hotel/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/RenaissancePhilly","http://www.instagram.com/www.instagram.com/renphilly","N/A","https://www.theknot.com/marketplace/renaissance-philadelphia-downtown-hotel-philadelphia-pa-769899","wedding-reception-venues","Chester, PA"
"Stokesay Castle","300+","n/a","N/A","N/A","N/A","+1(610) 375-6100,25","ekurz@stokesay.net, weddings@stokesay.net, nekurz@stokesay.net","http://www.stokesay.net?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/stokesaycastle","http://www.instagram.com/stokesay_castle/","N/A","https://www.theknot.com/marketplace/stokesay-castle-reading-pa-281822","wedding-reception-venues","Chester, PA"
"The Architects Golf Club","Up to 200","n/a","N/A","N/A","N/A","+1(908) 213-3080,113","ownership@thearchitectsclub.com, weddings@thearchitectsclub.com","http://www.thearchitectsclub.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/architectsgc","http://www.instagram.com/architectsgc","N/A","https://www.theknot.com/marketplace/the-architects-golf-club-lopatcong-nj-592678","wedding-reception-venues","Chester, PA"
"William Penn Inn","Up to 300","n/a","N/A","N/A","N/A","+1(215) 699-9272","banquet.department@williampenninn.com","http://www.williampenninn.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/pages/the-william-penn-inn/241692232792","http://www.instagram.com/williampenninn","N/A","https://www.theknot.com/marketplace/william-penn-inn-gwynedd-pa-516149","wedding-reception-venues","Chester, PA"
"Bear Creek Mountain Resort","Up to 250","n/a","N/A","N/A","N/A","+1(866) 754-2822","shelleyr@bcmr.com","http://www.bcmountainresort.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/bearcreekmountainresort","http://www.instagram.com/Bear_Creek","http://www.pinterest.com/bearcreekmtn","https://www.theknot.com/marketplace/bear-creek-mountain-resort-macungie-pa-962994","wedding-reception-venues","Chester, PA"
"Spring Mill Country Club","Up to 250","n/a","N/A","N/A","N/A","+1(215) 675-6000","smcgill@springmillcountryclub.com","https://www.springmillcountryclub.com/wedding-venue/","N/A","http://www.instagram.com/springmillcountryclub","N/A","https://www.theknot.com/marketplace/spring-mill-country-club-ivyland-pa-493888","wedding-reception-venues","Chester, PA"
"Huntingdon Valley Country Club","Up to 200","n/a","N/A","N/A","N/A","+1(215) 657-1610,162","aricciardi@hvccpa.org","https://www.hvccpa.org/weddings-events?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/huntingdonvalleycc","http://www.instagram.com/huntingdonvalleycc","N/A","https://www.theknot.com/marketplace/huntingdon-valley-country-club-huntingdon-valley-pa-355462","wedding-reception-venues","Chester, PA"
"The Loft at Landis Creek","Up to 200","n/a","N/A","N/A","N/A","+1(610) 495-6945,103","theloft.jean@gmail.com","http://www.landiscreekgolfclub.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/theloftatlimerick","N/A","N/A","https://www.theknot.com/marketplace/the-loft-at-landis-creek-limerick-pa-675613","wedding-reception-venues","Chester, PA"
"The Westin Philadelphia","300+","n/a","N/A","N/A","N/A","+1(215) 640-6910","kmccloskey@westinphila.com","https://www.marriott.com/hotels/travel/phlwi-the-westin-philadelphia/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/westinphiladelphia/","http://www.instagram.com/westinphiladelphia","N/A","https://www.theknot.com/marketplace/the-westin-philadelphia-philadelphia-pa-249361","wedding-reception-venues","Chester, PA"
"Arts Ballroom Catering and Events","Up to 250","n/a","N/A","N/A","N/A","+1(215) 621-8561","events@artsballroom.com","http://www.ArtsBallroom.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/artsballroom","http://www.instagram.com/artsballroom","N/A","https://www.theknot.com/marketplace/arts-ballroom-catering-and-events-philadelphia-pa-400647","wedding-reception-venues","Chester, PA"
"W Philadelphia","Up to 250","n/a","N/A","N/A","N/A","+1(445) 776-2848","Nicole.Trotter@whotels.com, Hayley.Fried@whotels.com","https://www.marriott.com/hotels/event-planning/wedding-planning/phlwh-w-philadelphia/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","N/A","http://www.instagram.com/wphiladelphia","N/A","https://www.theknot.com/marketplace/w-philadelphia-philadelphia-pa-2038676","wedding-reception-venues","Chester, PA"
"ONE North Broad","300+","n/a","N/A","N/A","N/A","+1(215) 988-1936","jireland@onenorthbroad.com","http://www.onenorthbroad.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/onenorthbroad.com","http://www.instagram.com/https://www.instagram.com/onenorthbroad.com","N/A","https://www.theknot.com/marketplace/one-north-broad-philadelphia-pa-539962","wedding-reception-venues","Chester, PA"
"Cedarbrook Country Club","Up to 200","n/a","N/A","N/A","N/A","+1(215) 646-9410,115","michelle@cedarbrookcc.com","http://www.cedarbrookcc.org?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/CedarbrookCountryClub/","http://www.instagram.com/cedarbrookweddings1909","N/A","https://www.theknot.com/marketplace/cedarbrook-country-club-blue-bell-pa-272772","wedding-reception-venues","Chester, PA"
"The Franklin Commons","Up to 250","n/a","N/A","N/A","N/A","+1(610) 259-7000","fc@thedrexelbrook.com","http://www.franklincommonsevents.com","https://www.facebook.com/franklincommonspa","http://www.instagram.com/franklincommons","N/A","https://www.theknot.com/marketplace/the-franklin-commons-phoenixville-pa-545174","wedding-reception-venues","Chester, PA"
"Valley Green Inn","Up to 200","n/a","N/A","N/A","N/A","+1(215) 247-1730,2152471730","Amber@valleygreeninn.com","http://www.valleygreeninn.com?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","https://www.facebook.com/valley-green-inn-136388193098447/?ref=ts","http://www.instagram.com/ValleyGreenInn","N/A","https://www.theknot.com/marketplace/valley-green-inn-philadelphia-pa-237615","wedding-reception-venues","Chester, PA"
"Northampton Valley Country Club","Up to 250","n/a","N/A","N/A","N/A","+1(215) 355-2234,2","events@nvgc.com","http://www.northamptonvalleycountryclub.com/weddings/","http://www.facebook.com/pages/northampton-valley-country-club/267395220975","http://www.instagram.com/@northamptonvalleycountryclub","N/A","https://www.theknot.com/marketplace/northampton-valley-country-club-richboro-pa-769533","wedding-reception-venues","Chester, PA"
"Kimberton Inn","Up to 150","n/a","N/A","N/A","N/A","+1(610) 933-8148","kimbertoninn@comcast.net","http://www.kimbertoninn.com/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/kimbertoninn","http://www.instagram.com/kimbertoninn/","N/A","https://www.theknot.com/marketplace/kimberton-inn-kimberton-pa-584494","wedding-reception-venues","Chester, PA"
"The Buck Hotel","Up to 300","n/a","N/A","N/A","N/A","+1(215) 396-2002,3","banquets@thebuckhotel.com","http://www.thebuckhotel.com/1005/Page.aspx?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/buckhotel?ref=ts","http://www.instagram.com/thebuckhotel","N/A","https://www.theknot.com/marketplace/the-buck-hotel-feasterville-pa-430790","wedding-reception-venues","Chester, PA"
"The DREXELBROOK","300+","n/a","N/A","N/A","N/A","+1(610) 259-7000","chrissy@thedrexelbrook.com","https://thedrexelbrook.com/weddings/?utm_source=theknot.com&utm_medium=referral&utm_campaign=theknot","http://www.facebook.com/drexelbrook","http://www.instagram.com/drexelbrook","N/A","https://www.theknot.com/marketplace/the-drexelbrook-drexel-hill-pa-605352","wedding-reception-venues","Chester, PA"
